FlightID,Airline,FlightNumber,ScheduledDeparture,DepartureDelay,ArrivalDelay,Cancelled,CancellationReason,OriginAirport,DestinationAirport
FL4121,Delta Airlines,FN7887,2022-04-10 14:08:42,49.976544029953835,68.91052423333333,0,Crew,HKG,LAX
FL4122,SpiceJet,FN7538,2024-06-28 01:34:26,-8.147202917845242,4.319621716666666,0,Technical,HYD,HYD
FL4123,SpiceJet,FN5896,2024-05-06 20:23:38,26.122360084611422,40.75687861666667,0,,BLR,JFK
FL4124,Singapore Airlines,FN4185,2022-02-11 18:38:32,-40.82767687985233,-20.728578766666665,0,Crew,LAX,DEL
FL4125,Cathay Pacific,FN5413,2025-06-09 14:28:56,-7.090968887771943,-7.458387883333333,0,Technical,SIN,DXB
FL4126,Air India,FN9708,2023-01-05 11:45:50,89.136452567806,98.66455328333333,0,Technical,JFK,HKG
FL4127,Emirates,FN5939,2023-05-29 06:20:20,-1.5896742634152652,-29.66908985,0,,CDG,BLR
FL4128,Cathay Pacific,FN2812,2025-12-23 04:35:17,51.69292401839067,36.51477895,0,Technical,DEL,HKG
FL4129,Delta Airlines,FN6166,2023-11-02 19:27:48,-20.103167104985104,-20.073451583333334,0,Crew,LHR,HYD
FL4130,American Airlines,FN1244,2024-10-18 20:30:06,52.49235375100878,69.09095355,0,Weather,MAA,FRA
FL4131,AirAsia,FN6536,2023-03-13 08:04:08,5.264874704792201,14.889255666666665,0,,MAA,BLR
FL4132,ANA,FN3282,2023-10-22 23:18:10,-8.011570786133174,-0.91676545,0,,MAA,LHR
FL4133,British Airways,FN7427,2022-10-14 22:01:51,12.2001023433441,31.731650783333336,0,Weather,DXB,HYD
FL4134,Cathay Pacific,FN3571,2022-07-23 17:40:18,39.01534367316849,51.4250044,0,,SIN,FRA
FL4135,GoAir,FN2953,2024-08-08 19:43:05,-0.8704267263830676,15.256907683333333,0,Technical,BLR,BLR
FL4136,Emirates,FN8779,2024-02-23 21:59:43,7.2409460139086015,-3.987769516666667,0,,CDG,HYD
FL4137,Vistara,FN4778,2022-03-09 07:50:39,-2.0986337573281606,4.169271,0,,DXB,HYD
FL4138,GoAir,FN3477,2024-01-04 00:16:34,37.306473509942364,39.553550933333334,0,,BLR,LAX
FL4139,Qatar Airways,FN4467,2025-03-26 08:42:53,-26.275961337188185,-20.424836083333332,0,Technical,DXB,BOM
FL4140,Air India,FN1952,2025-05-21 02:14:59,13.403681201696571,21.19124563333333,0,,FRA,HYD
FL4141,AirAsia,FN4018,2022-07-23 13:43:05,37.596145478632906,57.87999408333334,0,Technical,BLR,SIN
FL4142,KLM,FN7036,2024-10-05 02:19:47,-7.826326171449999,-12.068478050000001,0,Technical,DXB,SIN
FL4143,Qatar Airways,FN1007,2025-06-27 05:11:34,-21.205961328664195,-5.7237262666666675,0,Technical,FRA,MAA
FL4144,Qatar Airways,FN2357,2023-03-21 04:58:39,53.46460325013146,53.73837433333333,0,Crew,HKG,HKG
FL4145,Cathay Pacific,FN6431,2024-12-30 02:44:51,2.757083058250207,29.758821416666667,0,Crew,CDG,CDG
FL4146,Vistara,FN5844,2024-06-28 00:28:04,25.16673559645023,36.710271166666665,0,Technical,MAA,JFK
FL4147,Air France,FN8010,2022-06-14 16:26:00,-25.7274951792118,-10.546574133333333,0,Crew,HYD,CDG
FL4148,British Airways,FN2096,2025-09-11 17:08:45,-17.874090215292746,-29.884393,0,Weather,SIN,DXB
FL4149,Delta Airlines,FN8811,2025-12-05 23:35:35,-0.40314730300136503,-4.19003815,0,,DEL,HKG
FL4150,AirAsia,FN3163,2025-07-03 02:10:47,3.35200916844882,-13.26271535,0,Weather,DEL,DXB
FL4151,Air India,FN7330,2025-01-25 16:05:07,38.764489194030176,60.67978361666667,0,Crew,BOM,CDG
FL4152,Air France,FN3016,2022-11-06 07:13:27,-48.42027422422443,-28.743407133333335,0,,CDG,DXB
FL4153,KLM,FN5660,2024-02-15 23:08:50,-14.315858894648791,3.5387741666666668,0,,LHR,FRA
FL4154,Turkish Airlines,FN6104,2023-08-09 05:32:32,7.94660522000753,13.378238683333333,0,Weather,LHR,DXB
FL4155,Japan Airlines,FN9812,2023-11-21 08:56:38,4.447070517363439,27.629008583333334,0,,DEL,DEL
FL4156,AirAsia,FN5254,2022-05-30 07:32:35,-27.187640375750846,-13.0700353,0,Crew,SIN,BLR
FL4157,Turkish Airlines,FN4419,2024-02-18 13:50:05,43.03990494668651,58.785006149999994,0,Weather,LHR,FRA
FL4158,ANA,FN4304,2024-10-02 23:59:50,79.74096742970252,76.80676598333334,0,Crew,JFK,HKG
FL4159,KLM,FN3284,2023-11-30 07:39:25,38.719144677805936,42.12778515,0,,DXB,LHR
FL4160,United Airlines,FN3681,2022-03-04 14:07:14,47.00218229058009,51.886847350000004,0,Crew,BOM,BOM
FL4161,SpiceJet,FN3367,2023-03-28 13:25:39,-1.636273455874088,22.954809599999997,0,Crew,DXB,MAA
FL4162,United Airlines,FN7426,2023-05-25 17:48:15,-4.746858170567901,-20.937744549999998,0,Technical,BLR,MAA
FL4163,Lufthansa,FN9377,2023-06-17 19:15:28,-5.5054064952148565,8.7800877,1,Technical,HKG,DXB
FL4164,United Airlines,FN2971,2025-03-29 10:29:05,51.76116254761274,58.42810318333333,0,,FRA,DXB
FL4165,AirAsia,FN7861,2024-04-26 21:03:57,49.54591201702076,34.1732882,0,Technical,MAA,DXB
FL4166,British Airways,FN3070,2025-10-08 01:58:28,-3.2979039445370866,-2.6265307000000004,0,Crew,DXB,LAX
FL4167,Air India,FN8222,2023-04-19 11:38:07,6.563217175824411,12.824633,0,,DXB,SIN
FL4168,AirAsia,FN2806,2022-10-11 02:39:21,30.727328721765783,29.05522615,0,Technical,HKG,HYD
FL4169,Emirates,FN5795,2023-01-17 05:21:52,14.170860608593767,18.494017250000002,0,Crew,DXB,HKG
FL4170,Cathay Pacific,FN6650,2025-12-03 00:13:39,-17.776697116734496,-14.48169745,0,Crew,JFK,LAX
FL4171,KLM,FN5772,2024-02-05 04:13:52,5.690214103086456,8.214005633333333,0,,SIN,FRA
FL4172,SpiceJet,FN5794,2024-12-20 04:52:37,10.952783697443522,17.0878868,0,Crew,JFK,DEL
FL4173,AirAsia,FN1919,2023-01-31 16:11:28,-2.968855373219906,21.121865633333336,0,,LAX,CDG
FL4174,American Airlines,FN8295,2024-03-19 17:46:34,-25.084418876090503,-30.8989705,0,,SIN,SIN
FL4175,British Airways,FN4284,2022-10-15 18:56:26,93.39890872670668,82.8290384,0,,DXB,HYD
FL4176,KLM,FN5787,2022-02-25 01:47:03,-30.61264024129276,-14.595489066666666,0,,BOM,BOM
FL4177,Emirates,FN4481,2025-01-17 07:24:38,-52.31359561321622,-50.84270426666667,0,Crew,MAA,BLR
FL4178,ANA,FN7643,2024-11-09 06:03:28,74.37474775229465,56.20070891666667,0,Crew,JFK,CDG
FL4179,Delta Airlines,FN5148,2024-02-20 00:19:03,-49.4589345721614,-66.94665260000001,0,,SIN,SIN
FL4180,British Airways,FN5586,2025-02-25 13:29:18,36.950787050409566,58.82243785,0,,MAA,DXB
FL4181,United Airlines,FN2533,2023-06-20 22:37:58,-5.377663909355263,9.87052215,0,,SIN,DEL
FL4182,Vistara,FN6436,2022-01-02 02:49:10,51.707659825359684,83.51785605,0,Technical,HYD,LHR
FL4183,IndiGo,FN9861,2024-12-22 23:23:05,2.6099415646045543,-26.9121342,0,,DXB,BOM
FL4184,Singapore Airlines,FN2116,2022-03-15 10:24:25,-14.626367672290602,-16.0284306,0,,HYD,LAX
FL4185,KLM,FN6569,2024-04-10 14:00:57,2.2318361026482822,4.413945083333333,0,,MAA,DEL
FL4186,Vistara,FN5496,2025-07-23 23:49:50,43.56683793792008,67.68326433333333,0,,CDG,HYD
FL4187,IndiGo,FN4229,2023-12-23 18:24:41,4.8497903822565,26.327063516666666,0,,CDG,HYD
FL4188,American Airlines,FN5617,2024-11-23 11:34:09,20.72984099893268,26.6974306,0,Crew,FRA,CDG
FL4189,SpiceJet,FN1609,2023-06-22 01:18:50,37.196324713298914,43.28010543333333,0,Weather,BOM,JFK
FL4190,ANA,FN4345,2025-05-26 19:11:30,71.73433531293287,55.15816781666667,0,Crew,JFK,HKG
FL4191,British Airways,FN9476,2024-11-22 14:10:21,-5.455126972760532,-2.3529104333333333,0,Crew,SIN,BOM
FL4192,United Airlines,FN9541,2024-02-29 15:58:00,23.183580713739715,47.20298801666667,0,Weather,BOM,BOM
FL4193,Air India,FN6453,2022-03-27 11:40:54,9.2680429829153,-7.065401766666667,0,,CDG,HYD
FL4194,Japan Airlines,FN6697,2025-01-09 02:26:18,35.27541689365013,51.59979838333334,0,Crew,HYD,LHR
FL4195,Qatar Airways,FN5054,2023-05-21 13:16:47,-48.25575978138218,-43.312821783333334,0,,LHR,JFK
FL4196,American Airlines,FN7556,2023-08-02 05:47:49,-37.704254920408935,-42.67402138333333,0,Weather,CDG,FRA
FL4197,SpiceJet,FN6410,2025-02-19 01:34:37,-17.084267808883993,0.05470266666666667,0,,BOM,JFK
FL4198,Emirates,FN1105,2023-03-03 00:09:23,13.504905225165514,-0.7789597833333333,0,Weather,MAA,DXB
FL4199,Air France,FN7295,2024-08-04 06:30:31,36.401978888720265,19.894891533333336,0,Crew,HKG,LAX
FL4200,United Airlines,FN2003,2023-10-11 02:32:06,19.90341371412831,12.693253666666667,0,Weather,FRA,LAX
FL4201,Vistara,FN4908,2023-09-07 15:31:38,-0.9703124759155966,11.59374875,0,,LHR,BLR
FL4202,Japan Airlines,FN8731,2022-01-16 19:29:05,25.64348197178587,50.69801808333333,0,Weather,HKG,LAX
FL4203,GoAir,FN8926,2023-04-04 20:13:39,7.532389009856405,17.12915195,0,Crew,SIN,DEL
FL4204,AirAsia,FN6227,2024-10-23 10:38:57,-3.132119672129738,4.5977285666666665,0,Weather,JFK,JFK
FL4205,Air India,FN2007,2024-03-09 07:13:27,23.18458144025535,26.709933733333333,0,,SIN,SIN
FL4206,AirAsia,FN4169,2022-10-17 10:08:44,-44.11251452277489,-34.14045108333333,0,Technical,JFK,BOM
FL4207,Air France,FN8324,2022-04-17 12:41:57,20.93684432066371,15.734242183333333,0,Crew,CDG,MAA
FL4208,Vistara,FN8778,2025-12-28 15:33:13,-28.53161108217543,-1.3934238166666666,0,,BOM,HKG
FL4209,Lufthansa,FN7663,2024-03-27 14:39:34,24.743365326832063,26.30714986666667,0,Technical,DXB,LHR
FL4210,Emirates,FN5711,2024-12-09 08:32:20,-24.110986494424623,-31.438208916666667,0,Technical,DEL,FRA
FL4211,AirAsia,FN7223,2022-11-27 10:15:03,49.077711903586945,56.142641016666666,0,Technical,DEL,DEL
FL4212,AirAsia,FN2445,2025-11-23 06:38:14,-6.517612010021196,6.127726466666667,0,,HYD,HKG
FL4213,Lufthansa,FN1348,2025-12-11 00:29:01,-14.431945623389712,13.080699833333334,1,Technical,BOM,HKG
FL4214,Delta Airlines,FN9074,2022-04-13 04:09:04,50.58401604690175,48.58540498333333,0,,SIN,MAA
FL4215,SpiceJet,FN7503,2022-07-16 01:35:48,-8.86010741092581,-43.13210538333333,0,Weather,BOM,BOM
FL4216,ANA,FN4423,2024-04-01 12:41:38,-34.44742314654104,-49.53946976666667,0,Technical,DXB,DEL
FL4217,Delta Airlines,FN5735,2023-02-21 08:02:01,14.055710229621576,14.162204666666666,0,,JFK,LHR
FL4218,GoAir,FN2766,2022-07-02 21:50:59,-30.360064622457244,-29.577525266666665,0,Technical,LAX,SIN
FL4219,Qatar Airways,FN9279,2023-06-01 13:59:44,25.160114429420453,38.07770468333333,0,Crew,FRA,DXB
FL4220,Air India,FN4402,2023-05-07 05:40:16,-46.99010842576644,-43.91406063333333,0,,CDG,DXB
FL4221,AirAsia,FN9494,2024-05-16 13:17:03,-31.50022330914831,-12.974292850000001,0,Weather,JFK,SIN
FL4222,Air France,FN3105,2025-04-27 06:03:36,33.52439249060495,25.053984099999997,0,Technical,MAA,DXB
FL4223,AirAsia,FN1340,2025-10-15 23:57:02,-12.981356072011994,-14.900361833333333,0,,DEL,DEL
FL4224,Delta Airlines,FN2409,2024-02-12 00:38:09,-57.58380184194017,-47.544279233333334,0,,DXB,CDG
FL4225,Vistara,FN7564,2022-10-21 18:02:27,1.814663609796078,21.367289850000002,0,Weather,DEL,LAX
FL4226,British Airways,FN4556,2023-04-26 11:39:38,-22.952276538876582,-27.239120766666666,0,Crew,SIN,DEL
FL4227,IndiGo,FN1931,2022-01-27 03:15:19,-35.19575774117346,-45.2601162,0,,FRA,SIN
FL4228,ANA,FN8264,2023-04-26 02:24:06,-25.459459882046566,-5.5198547,0,,FRA,DEL
FL4229,GoAir,FN9629,2024-12-24 01:37:59,-10.947855462541767,-4.085220183333333,0,Weather,BOM,SIN
FL4230,Turkish Airlines,FN1828,2025-05-14 06:32:35,-1.4229021158541322,-15.464881100000001,0,,LHR,SIN
FL4231,British Airways,FN7958,2025-07-21 16:08:48,4.9509873048507185,18.93753728333333,0,,SIN,HYD
FL4232,KLM,FN2349,2025-08-09 00:54:01,-26.23278177630057,-9.096089916666667,0,Weather,HYD,HKG
FL4233,Cathay Pacific,FN8518,2023-12-16 20:49:43,-15.49162764433089,-17.736386533333334,0,Technical,BLR,CDG
FL4234,SpiceJet,FN1595,2023-03-28 02:40:53,25.920493690301434,20.968951333333333,0,Technical,HKG,JFK
FL4235,Turkish Airlines,FN8088,2023-05-16 00:18:16,11.127245780075969,11.40688335,0,Crew,CDG,LAX
FL4236,ANA,FN3044,2022-10-13 03:26:47,13.881040201114555,-16.830046383333332,0,Technical,HYD,FRA
FL4237,Air India,FN2701,2024-04-15 12:57:38,-44.89045445624249,-30.65094936666667,0,Crew,BLR,CDG
FL4238,Air France,FN8843,2022-07-21 18:32:07,41.11544216947151,32.458141616666666,0,Crew,HKG,JFK
FL4239,Qatar Airways,FN8085,2023-03-20 14:53:50,2.679149434865969,12.099938233333335,0,,BLR,CDG
FL4240,GoAir,FN8534,2025-09-02 14:26:11,30.796528049761125,5.381368966666667,0,Crew,LAX,CDG
FL4241,KLM,FN9435,2024-06-09 16:09:36,-16.581207409351315,-16.5698981,0,,BLR,FRA
FL4242,American Airlines,FN6322,2024-03-24 03:07:03,31.094205917081478,73.57066316666666,0,Weather,FRA,SIN
FL4243,Air India,FN8598,2025-01-06 22:10:48,3.1598281957084637,-12.944833733333333,0,Technical,BLR,LAX
FL4244,AirAsia,FN6299,2025-01-01 03:51:56,22.06804231603894,46.88297916666667,0,Technical,FRA,FRA
FL4245,Air France,FN7228,2023-10-23 21:57:50,13.240423629385027,4.64069545,0,Technical,FRA,JFK
FL4246,Air India,FN6195,2024-01-27 19:22:36,38.73981824440057,53.69300251666667,0,,DEL,LAX
FL4247,Delta Airlines,FN8910,2022-08-12 14:06:34,-20.782425325868733,-10.061041066666666,0,,BOM,SIN
FL4248,United Airlines,FN7495,2022-10-12 21:29:22,39.917967029766174,62.64631766666666,1,Technical,FRA,HYD
FL4249,Cathay Pacific,FN9611,2025-08-20 04:09:21,8.006530740716322,7.63533905,0,Crew,HKG,BOM
FL4250,Turkish Airlines,FN4008,2022-03-31 00:09:31,46.81821466243788,33.66580711666667,0,Technical,DEL,DEL
FL4251,Air France,FN6727,2024-07-04 20:25:54,23.15737872763016,7.606979316666667,0,Crew,MAA,FRA
FL4252,Emirates,FN1295,2022-10-17 21:28:06,41.961288167788084,43.09060543333333,0,,DEL,CDG
FL4253,KLM,FN7413,2022-01-28 02:19:23,48.05749706942408,60.42868841666667,0,,BOM,SIN
FL4254,Turkish Airlines,FN6646,2022-02-17 14:37:05,-26.696606901857898,-0.32719091666666666,0,Weather,JFK,MAA
FL4255,Vistara,FN1256,2025-05-23 07:40:32,56.537357992831886,74.77165538333334,0,Crew,BLR,BLR
FL4256,Air India,FN3229,2025-08-01 07:07:13,-12.847635951086598,-12.437845266666667,1,Technical,BLR,DEL
FL4257,Japan Airlines,FN8392,2022-10-12 09:27:01,14.362816522172782,8.807160533333333,0,Technical,HKG,BLR
FL4258,Air France,FN2507,2022-02-20 11:53:32,60.77039717389614,67.93529425,0,Technical,HYD,JFK
FL4259,Singapore Airlines,FN1814,2024-04-15 18:03:36,-71.10044141322072,-61.01010421666667,0,Crew,MAA,DXB
FL4260,United Airlines,FN4585,2023-09-15 09:13:01,-0.44472190451939575,3.43137975,0,Technical,LAX,JFK
FL4261,ANA,FN7862,2024-05-28 19:59:14,-1.0585809735709883,16.047115283333333,0,Technical,LHR,SIN
FL4262,Cathay Pacific,FN4746,2024-11-03 07:13:11,43.59063335660144,52.836430783333334,0,Technical,LAX,HYD
FL4263,Emirates,FN8113,2024-05-02 18:00:18,-0.1793356141447724,4.200606316666667,0,Crew,CDG,LAX
FL4264,Air France,FN6978,2025-09-19 16:46:27,10.58798849732885,3.5515379,0,,MAA,LAX
FL4265,British Airways,FN4578,2022-11-22 23:40:55,27.367859457137044,39.26849431666667,0,Technical,JFK,DEL
FL4266,ANA,FN1518,2025-05-07 12:16:39,56.2132371933002,80.0434839,0,Technical,MAA,HYD
FL4267,IndiGo,FN3865,2022-05-03 13:09:00,-10.570247527703906,6.734228083333333,0,,DEL,HKG
FL4268,Lufthansa,FN4228,2022-01-17 01:51:42,-18.52860149283415,-3.0896199833333333,0,Technical,MAA,DXB
FL4269,Lufthansa,FN4723,2022-04-04 17:01:08,-5.4984259628032355,-15.847224316666665,0,Crew,BLR,HKG
FL4270,Air India,FN4959,2023-12-09 22:53:49,18.401360280922134,-16.717146633333336,0,,BLR,FRA
FL4271,United Airlines,FN1629,2023-12-21 04:00:09,-42.52926723215684,-40.19164548333333,0,Weather,DEL,BOM
FL4272,GoAir,FN2543,2023-12-05 00:50:35,12.473252999045274,11.93347145,0,Technical,SIN,SIN
FL4273,Singapore Airlines,FN4809,2024-08-08 21:43:20,-37.38308896152796,-44.651466600000006,0,Weather,HYD,LHR
FL4274,SpiceJet,FN2647,2023-11-09 06:50:53,21.73627981712182,35.46300638333333,0,,HKG,JFK
FL4275,American Airlines,FN6864,2023-07-17 06:04:31,9.513306472121762,31.865813183333334,0,Weather,BLR,HYD
FL4276,GoAir,FN6635,2025-10-15 13:50:47,21.92191070377703,15.7100759,0,,JFK,MAA
FL4277,ANA,FN6735,2024-12-18 07:00:23,1.584938397651479,-14.458053966666666,0,Technical,SIN,DEL
FL4278,Turkish Airlines,FN2324,2024-06-02 01:29:31,6.755830288257497,28.437339583333333,0,,MAA,LHR
FL4279,United Airlines,FN6122,2023-09-16 12:31:31,30.558702541329037,56.58884243333333,0,Weather,HYD,LHR
FL4280,Air France,FN4055,2024-05-05 04:56:28,0.9134426860302067,26.1049396,0,,SIN,JFK
FL4281,Vistara,FN3300,2023-05-28 14:01:38,4.200873206560904,31.274649450000002,0,,BOM,DXB
FL4282,British Airways,FN5216,2024-05-16 06:04:20,9.34429757673629,24.952768183333333,0,,CDG,LHR
FL4283,KLM,FN8242,2024-12-12 04:18:55,54.25337092929567,56.3519565,0,Crew,BLR,HKG
FL4284,Qatar Airways,FN2373,2024-05-18 20:47:24,16.551669626325225,40.884621,0,,BLR,DEL
FL4285,Delta Airlines,FN2208,2025-06-20 21:45:43,6.009905082098092,-8.80347915,0,Crew,DXB,HYD
FL4286,Turkish Airlines,FN9844,2025-12-29 12:00:44,74.29021163754729,72.24374466666667,0,Weather,SIN,JFK
FL4287,GoAir,FN4527,2023-04-12 03:38:21,14.762681528126285,37.102781566666664,0,Technical,BLR,CDG
FL4288,IndiGo,FN6055,2025-02-12 19:19:05,-8.254817111936056,-18.37283581666667,0,,HKG,HYD
FL4289,United Airlines,FN4969,2022-04-28 05:17:18,17.612118903244994,-4.284027066666667,0,Crew,LHR,BOM
FL4290,Qatar Airways,FN2754,2025-02-06 06:23:49,1.362817693962393,10.038397666666667,0,Weather,MAA,LHR
FL4291,Lufthansa,FN4027,2024-06-23 13:47:03,1.9014430952450763,-16.25032105,0,,MAA,BLR
FL4292,Cathay Pacific,FN5239,2025-04-24 00:53:02,57.82533868612036,64.378411,0,Weather,FRA,BOM
FL4293,British Airways,FN7103,2023-09-05 09:03:21,52.93456353285223,54.03401978333333,0,Weather,BOM,LAX
FL4294,Air France,FN8924,2022-11-18 21:18:30,-16.400359450722917,-7.36264565,0,,HKG,BOM
FL4295,Vistara,FN8662,2022-10-29 21:16:57,3.5263862101534116,-9.140035666666668,0,,CDG,CDG
FL4296,GoAir,FN9343,2024-07-14 07:46:40,54.09352776362487,49.75947441666666,0,,BLR,DXB
FL4297,Air France,FN4745,2022-04-20 18:19:44,-45.20799154386705,-20.285500733333333,0,,DXB,BLR
FL4298,SpiceJet,FN6279,2024-03-24 20:39:04,-5.128940474378696,-9.246298866666667,0,Crew,BLR,BLR
FL4299,United Airlines,FN3243,2022-08-22 00:58:46,-42.96162761089922,-11.847505316666666,0,,HYD,CDG
FL4300,United Airlines,FN2326,2025-08-10 10:37:55,-28.684417616290624,-22.8076754,0,Technical,LAX,CDG
FL4301,Air India,FN3145,2022-01-22 06:27:55,37.378609676213216,48.70436366666667,0,Crew,HYD,DEL
FL4302,IndiGo,FN4490,2025-02-10 22:18:56,8.210370640234252,-12.314617233333333,0,Technical,SIN,HKG
FL4303,Lufthansa,FN7497,2024-10-27 14:33:18,-14.291745073018518,-6.47474,0,,CDG,LHR
FL4304,Singapore Airlines,FN7686,2025-05-23 07:29:23,-13.615222099609891,-5.5648302,0,Crew,HYD,CDG
FL4305,Qatar Airways,FN7946,2025-12-27 05:19:22,30.452302264454254,49.889845550000004,0,,CDG,LHR
FL4306,Lufthansa,FN3826,2025-01-30 04:48:42,-26.785380734380503,11.164310083333334,0,,LAX,BOM
FL4307,IndiGo,FN2647,2023-07-30 13:39:50,33.02438033662392,37.99866803333334,0,,DEL,HKG
FL4308,ANA,FN3769,2025-01-01 23:56:24,42.68609749229922,83.16721406666667,0,Technical,MAA,BLR
FL4309,American Airlines,FN9568,2023-02-08 02:47:45,-33.161603031706086,-31.540542666666667,0,,HKG,HYD
FL4310,ANA,FN2408,2022-01-19 08:38:57,-61.35294979619985,-53.4631768,0,Crew,SIN,HKG
FL4311,Cathay Pacific,FN8964,2024-11-11 21:34:21,20.961827257754223,25.37439553333333,0,Crew,HYD,SIN
FL4312,Singapore Airlines,FN2633,2022-09-23 02:56:29,-9.636007129949295,-35.378724866666666,0,,JFK,BLR
FL4313,United Airlines,FN1451,2023-07-05 20:24:42,21.20601050235306,48.03752776666667,0,,JFK,DEL
FL4314,United Airlines,FN2325,2022-01-14 19:15:48,-7.730553672002962,3.870345266666667,0,,FRA,LHR
FL4315,United Airlines,FN5252,2025-08-09 11:03:57,-37.04432940260152,-25.18613345,0,Technical,HKG,FRA
FL4316,American Airlines,FN2882,2023-12-06 12:19:18,-1.801468932339711,-8.237738183333333,0,,DXB,FRA
FL4317,Vistara,FN9208,2024-06-18 16:14:37,-12.810909236483916,-13.715082966666667,0,,BLR,JFK
FL4318,American Airlines,FN2745,2025-04-12 12:54:08,21.472999470776063,6.79055145,0,Weather,DXB,HKG
FL4319,Qatar Airways,FN1413,2024-06-21 19:48:10,-1.9134599470355855,2.4644633833333334,0,Technical,SIN,DXB
FL4320,Air France,FN5693,2025-01-20 19:06:20,-22.97117673595578,8.978801283333333,0,,LHR,JFK
FL4321,SpiceJet,FN5946,2023-08-15 13:51:49,-15.604864401840246,-20.6464181,0,Technical,BLR,SIN
FL4322,Air India,FN5863,2023-02-24 07:57:07,-19.34923849467494,12.627962816666667,0,,HKG,DXB
FL4323,GoAir,FN2675,2025-11-02 10:51:24,26.587156857984446,17.53827676666667,0,Technical,BOM,HKG
FL4324,British Airways,FN4394,2024-03-23 19:21:52,43.186946765799064,51.19742718333334,0,Crew,BLR,MAA
FL4325,ANA,FN7348,2023-10-04 13:43:48,17.717602633345052,17.5504445,0,,MAA,JFK
FL4326,Air India,FN1463,2025-02-18 08:25:20,-12.482479608709198,-2.4159881166666666,0,Technical,LAX,JFK
FL4327,American Airlines,FN4719,2025-08-05 08:17:43,-6.352616899867709,25.89871755,0,,LAX,HYD
FL4328,Vistara,FN3747,2022-10-24 21:37:18,-28.078733157293122,-0.03638156666666667,0,Crew,HKG,LHR
FL4329,Singapore Airlines,FN1817,2022-05-12 01:35:25,6.66043453606598,16.14672055,0,Crew,DEL,DXB
FL4330,GoAir,FN3101,2025-01-17 16:26:40,34.99473299888304,30.540993566666668,0,,SIN,CDG
FL4331,ANA,FN2871,2022-02-11 03:11:09,35.9274515409591,0.31429371666666667,0,Crew,BLR,MAA
FL4332,Lufthansa,FN9615,2024-09-10 12:11:05,-11.599685996658174,-20.4606281,0,,SIN,FRA
FL4333,Air France,FN5667,2023-06-01 20:59:29,-27.605180371152848,-25.829502950000002,0,,SIN,HKG
FL4334,Vistara,FN9033,2022-11-27 04:54:31,21.572499045450847,37.11239901666667,0,,FRA,JFK
FL4335,United Airlines,FN9466,2023-11-19 15:12:03,17.226302716012228,12.24090075,0,,BOM,MAA
FL4336,SpiceJet,FN9069,2022-01-20 15:45:10,21.07049313475501,27.934778549999997,0,Weather,LAX,FRA
FL4337,British Airways,FN4985,2025-12-18 11:24:35,38.08168503808049,54.73573558333333,1,,CDG,HKG
FL4338,United Airlines,FN8350,2024-08-02 13:20:40,10.914292417618865,2.455497333333333,0,Weather,DXB,HYD
FL4339,British Airways,FN4570,2023-09-17 22:09:56,-9.588504674962426,-12.835345066666667,0,Crew,SIN,HKG
FL4340,Japan Airlines,FN1877,2023-03-09 19:08:05,0.5420099825123277,9.5627664,0,Crew,LAX,LAX
FL4341,Air India,FN9185,2023-03-01 23:24:39,31.45523170384175,35.68845131666667,0,,LAX,BLR
FL4342,Vistara,FN7373,2025-11-25 06:15:10,10.483743637014173,17.63333821666667,0,Weather,DXB,JFK
FL4343,Air France,FN9632,2023-05-11 02:47:57,-5.477159393970201,-14.358043266666666,0,Technical,HKG,SIN
FL4344,IndiGo,FN4975,2023-09-28 21:55:12,-42.663136919321296,-48.09037728333333,0,Crew,MAA,FRA
FL4345,Delta Airlines,FN9249,2024-01-31 18:46:58,24.19436359803361,18.650692033333332,0,Weather,CDG,BLR
FL4346,Japan Airlines,FN9981,2025-10-24 21:45:41,2.865788877221809,14.862258183333333,0,,LHR,SIN
FL4347,AirAsia,FN3383,2023-03-23 21:58:55,25.62068489268006,14.427692116666666,1,Technical,BLR,JFK
FL4348,GoAir,FN6286,2022-05-23 21:51:09,39.911780693609245,61.822032033333336,0,,HKG,LHR
FL4349,British Airways,FN3940,2023-06-05 17:58:08,-23.895495716556795,-31.253048766666666,1,,BOM,CDG
