AirportID,IATA_CODE,AirportName,City,Country
AP399,SIN,Changi International,Singapore,Singapore
AP911,HKG,Hong Kong International,Hong Kong,China
AP934,DEL,Indira Gandhi International,New Delhi,India
AP539,BOM,Chhatrapati Shivaji,Mumbai,India
AP720,BLR,Kempegowda International,Bengaluru,India
AP486,HYD,Rajiv Gandhi International,Hyderabad,India
AP721,MAA,Chennai International,Chennai,India
AP102,LHR,Heathrow,London,UK
AP754,DXB,Dubai International,Dubai,UAE
AP692,JFK,John F. Kennedy International,New York,USA
AP215,LAX,Los Angeles International,Los Angeles,USA
AP149,FRA,Frankfurt International,Frankfurt,Germany
AP260,CDG,Charles de Gaulle,Paris,France
AP321,SIN,Changi International,Singapore,Singapore
AP181,HKG,Hong Kong International,Hong Kong,China
AP691,DEL,Indira Gandhi International,New Delhi,India
AP881,BOM,Chhatrapati Shivaji,Mumbai,India
AP346,BLR,Kempegowda International,Bengaluru,India
AP553,HYD,Rajiv Gandhi International,Hyderabad,India
AP695,MAA,Chennai International,Chennai,India
AP848,LHR,Heathrow,London,UK
AP950,DXB,Dubai International,Dubai,UAE
AP752,JFK,John F. Kennedy International,New York,USA
AP866,LAX,Los Angeles International,Los Angeles,USA
AP847,FRA,Frankfurt International,Frankfurt,Germany
AP790,CDG,Charles de Gaulle,Paris,France
AP616,SIN,Changi International,Singapore,Singapore
AP935,HKG,Hong Kong International,Hong Kong,China
AP163,DEL,Indira Gandhi International,New Delhi,India
AP377,BOM,Chhatrapati Shivaji,Mumbai,India
AP374,BLR,Kempegowda International,Bengaluru,India
AP977,HYD,Rajiv Gandhi International,Hyderabad,India
AP512,MAA,Chennai International,Chennai,India
AP102,LHR,Heathrow,London,UK
AP105,DXB,Dubai International,Dubai,UAE
AP605,JFK,John F. Kennedy International,New York,USA
AP688,LAX,Los Angeles International,Los Angeles,USA
AP183,FRA,Frankfurt International,Frankfurt,Germany
AP719,CDG,Charles de Gaulle,Paris,France
AP358,SIN,Changi International,Singapore,Singapore
AP700,HKG,Hong Kong International,Hong Kong,China
AP274,DEL,Indira Gandhi International,New Delhi,India
AP320,BOM,Chhatrapati Shivaji,Mumbai,India
AP438,BLR,Kempegowda International,Bengaluru,India
AP734,HYD,Rajiv Gandhi International,Hyderabad,India
AP808,MAA,Chennai International,Chennai,India
AP835,LHR,Heathrow,London,UK
AP776,DXB,Dubai International,Dubai,UAE
AP263,JFK,John F. Kennedy International,New York,USA
AP161,LAX,Los Angeles International,Los Angeles,USA
AP281,FRA,Frankfurt International,Frankfurt,Germany
AP597,CDG,Charles de Gaulle,Paris,France
AP992,SIN,Changi International,Singapore,Singapore
AP315,HKG,Hong Kong International,Hong Kong,China
AP783,DEL,Indira Gandhi International,New Delhi,India
AP910,BOM,Chhatrapati Shivaji,Mumbai,India
AP155,BLR,Kempegowda International,Bengaluru,India
AP908,HYD,Rajiv Gandhi International,Hyderabad,India
AP416,MAA,Chennai International,Chennai,India
AP973,LHR,Heathrow,London,UK
AP691,DXB,Dubai International,Dubai,UAE
AP871,JFK,John F. Kennedy International,New York,USA
AP680,LAX,Los Angeles International,Los Angeles,USA
AP601,FRA,Frankfurt International,Frankfurt,Germany
AP642,CDG,Charles de Gaulle,Paris,France
AP976,SIN,Changi International,Singapore,Singapore
AP134,HKG,Hong Kong International,Hong Kong,China
AP436,DEL,Indira Gandhi International,New Delhi,India
AP430,BOM,Chhatrapati Shivaji,Mumbai,India
AP887,BLR,Kempegowda International,Bengaluru,India
AP147,HYD,Rajiv Gandhi International,Hyderabad,India
AP209,MAA,Chennai International,Chennai,India
AP404,LHR,Heathrow,London,UK
AP384,DXB,Dubai International,Dubai,UAE
AP324,JFK,John F. Kennedy International,New York,USA
AP103,LAX,Los Angeles International,Los Angeles,USA
AP200,FRA,Frankfurt International,Frankfurt,Germany
AP206,CDG,Charles de Gaulle,Paris,France
AP168,SIN,Changi International,Singapore,Singapore
AP741,HKG,Hong Kong International,Hong Kong,China
AP998,DEL,Indira Gandhi International,New Delhi,India
AP539,BOM,Chhatrapati Shivaji,Mumbai,India
AP598,BLR,Kempegowda International,Bengaluru,India
AP128,HYD,Rajiv Gandhi International,Hyderabad,India
AP907,MAA,Chennai International,Chennai,India
AP453,LHR,Heathrow,London,UK
AP207,DXB,Dubai International,Dubai,UAE
AP240,JFK,John F. Kennedy International,New York,USA
AP802,LAX,Los Angeles International,Los Angeles,USA
AP175,FRA,Frankfurt International,Frankfurt,Germany
AP158,CDG,Charles de Gaulle,Paris,France
AP585,SIN,Changi International,Singapore,Singapore
AP421,HKG,Hong Kong International,Hong Kong,China
AP351,DEL,Indira Gandhi International,New Delhi,India
AP429,BOM,Chhatrapati Shivaji,Mumbai,India
AP302,BLR,Kempegowda International,Bengaluru,India
AP462,HYD,Rajiv Gandhi International,Hyderabad,India
AP878,MAA,Chennai International,Chennai,India
AP795,LHR,Heathrow,London,UK
AP400,DXB,Dubai International,Dubai,UAE
AP798,JFK,John F. Kennedy International,New York,USA
AP271,LAX,Los Angeles International,Los Angeles,USA
AP862,FRA,Frankfurt International,Frankfurt,Germany
AP352,CDG,Charles de Gaulle,Paris,France
AP537,SIN,Changi International,Singapore,Singapore
AP479,HKG,Hong Kong International,Hong Kong,China
AP785,DEL,Indira Gandhi International,New Delhi,India
AP315,BOM,Chhatrapati Shivaji,Mumbai,India
AP885,BLR,Kempegowda International,Bengaluru,India
AP590,HYD,Rajiv Gandhi International,Hyderabad,India
AP456,MAA,Chennai International,Chennai,India
AP481,LHR,Heathrow,London,UK
AP645,DXB,Dubai International,Dubai,UAE
AP371,JFK,John F. Kennedy International,New York,USA
AP721,LAX,Los Angeles International,Los Angeles,USA
AP198,FRA,Frankfurt International,Frankfurt,Germany
AP228,CDG,Charles de Gaulle,Paris,France
AP750,SIN,Changi International,Singapore,Singapore
AP662,HKG,Hong Kong International,Hong Kong,China
AP283,DEL,Indira Gandhi International,New Delhi,India
AP493,BOM,Chhatrapati Shivaji,Mumbai,India
AP911,BLR,Kempegowda International,Bengaluru,India
AP945,HYD,Rajiv Gandhi International,Hyderabad,India
AP417,MAA,Chennai International,Chennai,India
AP287,LHR,Heathrow,London,UK
AP412,DXB,Dubai International,Dubai,UAE
AP681,JFK,John F. Kennedy International,New York,USA
AP183,LAX,Los Angeles International,Los Angeles,USA
AP375,FRA,Frankfurt International,Frankfurt,Germany
AP899,CDG,Charles de Gaulle,Paris,France
AP628,SIN,Changi International,Singapore,Singapore
AP442,HKG,Hong Kong International,Hong Kong,China
AP976,DEL,Indira Gandhi International,New Delhi,India
AP735,BOM,Chhatrapati Shivaji,Mumbai,India
AP508,BLR,Kempegowda International,Bengaluru,India
AP217,HYD,Rajiv Gandhi International,Hyderabad,India
AP619,MAA,Chennai International,Chennai,India
AP730,LHR,Heathrow,London,UK
AP401,DXB,Dubai International,Dubai,UAE
AP951,JFK,John F. Kennedy International,New York,USA
AP515,LAX,Los Angeles International,Los Angeles,USA
AP430,FRA,Frankfurt International,Frankfurt,Germany
AP770,CDG,Charles de Gaulle,Paris,France
AP908,SIN,Changi International,Singapore,Singapore
AP645,HKG,Hong Kong International,Hong Kong,China
AP446,DEL,Indira Gandhi International,New Delhi,India
AP360,BOM,Chhatrapati Shivaji,Mumbai,India
AP850,BLR,Kempegowda International,Bengaluru,India
AP550,HYD,Rajiv Gandhi International,Hyderabad,India
AP328,MAA,Chennai International,Chennai,India
AP941,LHR,Heathrow,London,UK
AP733,DXB,Dubai International,Dubai,UAE
AP664,JFK,John F. Kennedy International,New York,USA
AP681,LAX,Los Angeles International,Los Angeles,USA
AP347,FRA,Frankfurt International,Frankfurt,Germany
AP764,CDG,Charles de Gaulle,Paris,France
AP115,SIN,Changi International,Singapore,Singapore
AP185,HKG,Hong Kong International,Hong Kong,China
AP536,DEL,Indira Gandhi International,New Delhi,India
AP221,BOM,Chhatrapati Shivaji,Mumbai,India
AP282,BLR,Kempegowda International,Bengaluru,India
AP580,HYD,Rajiv Gandhi International,Hyderabad,India
AP721,MAA,Chennai International,Chennai,India
AP245,LHR,Heathrow,London,UK
AP405,DXB,Dubai International,Dubai,UAE
AP284,JFK,John F. Kennedy International,New York,USA
AP487,LAX,Los Angeles International,Los Angeles,USA
AP232,FRA,Frankfurt International,Frankfurt,Germany
AP627,CDG,Charles de Gaulle,Paris,France
AP971,SIN,Changi International,Singapore,Singapore
AP181,HKG,Hong Kong International,Hong Kong,China
AP167,DEL,Indira Gandhi International,New Delhi,India
AP945,BOM,Chhatrapati Shivaji,Mumbai,India
AP428,BLR,Kempegowda International,Bengaluru,India
AP954,HYD,Rajiv Gandhi International,Hyderabad,India
AP965,MAA,Chennai International,Chennai,India
AP120,LHR,Heathrow,London,UK
AP559,DXB,Dubai International,Dubai,UAE
AP223,JFK,John F. Kennedy International,New York,USA
AP530,LAX,Los Angeles International,Los Angeles,USA
AP644,FRA,Frankfurt International,Frankfurt,Germany
AP680,CDG,Charles de Gaulle,Paris,France
AP943,SIN,Changi International,Singapore,Singapore
AP229,HKG,Hong Kong International,Hong Kong,China
AP311,DEL,Indira Gandhi International,New Delhi,India
AP248,BOM,Chhatrapati Shivaji,Mumbai,India
AP892,BLR,Kempegowda International,Bengaluru,India
AP878,HYD,Rajiv Gandhi International,Hyderabad,India
AP220,MAA,Chennai International,Chennai,India
AP598,LHR,Heathrow,London,UK
AP214,DXB,Dubai International,Dubai,UAE
AP186,JFK,John F. Kennedy International,New York,USA
AP385,LAX,Los Angeles International,Los Angeles,USA
AP487,FRA,Frankfurt International,Frankfurt,Germany
AP575,CDG,Charles de Gaulle,Paris,France
AP424,SIN,Changi International,Singapore,Singapore
AP314,HKG,Hong Kong International,Hong Kong,China
AP133,DEL,Indira Gandhi International,New Delhi,India
AP193,BOM,Chhatrapati Shivaji,Mumbai,India
AP422,BLR,Kempegowda International,Bengaluru,India
AP897,HYD,Rajiv Gandhi International,Hyderabad,India
AP598,MAA,Chennai International,Chennai,India
AP158,LHR,Heathrow,London,UK
AP438,DXB,Dubai International,Dubai,UAE
AP463,JFK,John F. Kennedy International,New York,USA
AP558,LAX,Los Angeles International,Los Angeles,USA
AP854,FRA,Frankfurt International,Frankfurt,Germany
AP137,CDG,Charles de Gaulle,Paris,France
AP963,SIN,Changi International,Singapore,Singapore
AP205,HKG,Hong Kong International,Hong Kong,China
AP381,DEL,Indira Gandhi International,New Delhi,India
AP350,BOM,Chhatrapati Shivaji,Mumbai,India
AP943,BLR,Kempegowda International,Bengaluru,India
AP774,HYD,Rajiv Gandhi International,Hyderabad,India
AP986,MAA,Chennai International,Chennai,India
AP122,LHR,Heathrow,London,UK
AP249,DXB,Dubai International,Dubai,UAE
AP884,JFK,John F. Kennedy International,New York,USA
AP553,LAX,Los Angeles International,Los Angeles,USA
AP953,FRA,Frankfurt International,Frankfurt,Germany
AP828,CDG,Charles de Gaulle,Paris,France
AP500,SIN,Changi International,Singapore,Singapore
AP563,HKG,Hong Kong International,Hong Kong,China
AP769,DEL,Indira Gandhi International,New Delhi,India
AP735,BOM,Chhatrapati Shivaji,Mumbai,India
AP773,BLR,Kempegowda International,Bengaluru,India
AP684,HYD,Rajiv Gandhi International,Hyderabad,India
AP227,MAA,Chennai International,Chennai,India
AP787,LHR,Heathrow,London,UK
AP623,DXB,Dubai International,Dubai,UAE
AP230,JFK,John F. Kennedy International,New York,USA
AP380,LAX,Los Angeles International,Los Angeles,USA
AP886,FRA,Frankfurt International,Frankfurt,Germany
AP381,CDG,Charles de Gaulle,Paris,France
AP108,SIN,Changi International,Singapore,Singapore
AP387,HKG,Hong Kong International,Hong Kong,China
AP244,DEL,Indira Gandhi International,New Delhi,India
AP837,BOM,Chhatrapati Shivaji,Mumbai,India
AP645,BLR,Kempegowda International,Bengaluru,India
AP330,HYD,Rajiv Gandhi International,Hyderabad,India
AP231,MAA,Chennai International,Chennai,India
AP359,LHR,Heathrow,London,UK
AP273,DXB,Dubai International,Dubai,UAE
AP126,JFK,John F. Kennedy International,New York,USA
AP142,LAX,Los Angeles International,Los Angeles,USA
AP719,FRA,Frankfurt International,Frankfurt,Germany
AP438,CDG,Charles de Gaulle,Paris,France
AP372,SIN,Changi International,Singapore,Singapore
AP183,HKG,Hong Kong International,Hong Kong,China
AP139,DEL,Indira Gandhi International,New Delhi,India
AP620,BOM,Chhatrapati Shivaji,Mumbai,India
AP920,BLR,Kempegowda International,Bengaluru,India
AP401,HYD,Rajiv Gandhi International,Hyderabad,India
AP229,MAA,Chennai International,Chennai,India
AP903,LHR,Heathrow,London,UK
AP712,DXB,Dubai International,Dubai,UAE
AP579,JFK,John F. Kennedy International,New York,USA
AP720,LAX,Los Angeles International,Los Angeles,USA
AP807,FRA,Frankfurt International,Frankfurt,Germany
AP516,CDG,Charles de Gaulle,Paris,France
AP585,SIN,Changi International,Singapore,Singapore
AP501,HKG,Hong Kong International,Hong Kong,China
AP403,DEL,Indira Gandhi International,New Delhi,India
AP242,BOM,Chhatrapati Shivaji,Mumbai,India
AP520,BLR,Kempegowda International,Bengaluru,India
AP355,HYD,Rajiv Gandhi International,Hyderabad,India
AP839,MAA,Chennai International,Chennai,India
AP334,LHR,Heathrow,London,UK
AP828,DXB,Dubai International,Dubai,UAE
AP314,JFK,John F. Kennedy International,New York,USA
AP225,LAX,Los Angeles International,Los Angeles,USA
AP307,FRA,Frankfurt International,Frankfurt,Germany
AP261,CDG,Charles de Gaulle,Paris,France
AP465,SIN,Changi International,Singapore,Singapore
AP525,HKG,Hong Kong International,Hong Kong,China
AP944,DEL,Indira Gandhi International,New Delhi,India
AP285,BOM,Chhatrapati Shivaji,Mumbai,India
AP187,BLR,Kempegowda International,Bengaluru,India
AP277,HYD,Rajiv Gandhi International,Hyderabad,India
AP747,MAA,Chennai International,Chennai,India
AP576,LHR,Heathrow,London,UK
AP381,DXB,Dubai International,Dubai,UAE
AP184,JFK,John F. Kennedy International,New York,USA
AP997,LAX,Los Angeles International,Los Angeles,USA
AP843,FRA,Frankfurt International,Frankfurt,Germany
AP804,CDG,Charles de Gaulle,Paris,France
AP418,SIN,Changi International,Singapore,Singapore
AP113,HKG,Hong Kong International,Hong Kong,China
AP826,DEL,Indira Gandhi International,New Delhi,India
AP440,BOM,Chhatrapati Shivaji,Mumbai,India
AP477,BLR,Kempegowda International,Bengaluru,India
AP203,HYD,Rajiv Gandhi International,Hyderabad,India
AP544,MAA,Chennai International,Chennai,India
AP784,LHR,Heathrow,London,UK
AP891,DXB,Dubai International,Dubai,UAE
AP231,JFK,John F. Kennedy International,New York,USA
AP864,LAX,Los Angeles International,Los Angeles,USA
AP719,FRA,Frankfurt International,Frankfurt,Germany
AP579,CDG,Charles de Gaulle,Paris,France
AP578,SIN,Changi International,Singapore,Singapore
AP909,HKG,Hong Kong International,Hong Kong,China
AP255,DEL,Indira Gandhi International,New Delhi,India
AP727,BOM,Chhatrapati Shivaji,Mumbai,India
AP170,BLR,Kempegowda International,Bengaluru,India
AP514,HYD,Rajiv Gandhi International,Hyderabad,India
AP226,MAA,Chennai International,Chennai,India
AP789,LHR,Heathrow,London,UK
AP880,DXB,Dubai International,Dubai,UAE
AP880,JFK,John F. Kennedy International,New York,USA
AP530,LAX,Los Angeles International,Los Angeles,USA
AP702,FRA,Frankfurt International,Frankfurt,Germany
AP325,CDG,Charles de Gaulle,Paris,France
AP982,SIN,Changi International,Singapore,Singapore
AP385,HKG,Hong Kong International,Hong Kong,China
AP689,DEL,Indira Gandhi International,New Delhi,India
AP948,BOM,Chhatrapati Shivaji,Mumbai,India
AP527,BLR,Kempegowda International,Bengaluru,India
AP189,HYD,Rajiv Gandhi International,Hyderabad,India
AP571,MAA,Chennai International,Chennai,India
AP998,LHR,Heathrow,London,UK
AP416,DXB,Dubai International,Dubai,UAE
AP505,JFK,John F. Kennedy International,New York,USA
AP358,LAX,Los Angeles International,Los Angeles,USA
AP660,FRA,Frankfurt International,Frankfurt,Germany
AP562,CDG,Charles de Gaulle,Paris,France
AP740,SIN,Changi International,Singapore,Singapore
AP831,HKG,Hong Kong International,Hong Kong,China
AP960,DEL,Indira Gandhi International,New Delhi,India
AP615,BOM,Chhatrapati Shivaji,Mumbai,India
AP291,BLR,Kempegowda International,Bengaluru,India
AP157,HYD,Rajiv Gandhi International,Hyderabad,India
AP583,MAA,Chennai International,Chennai,India
AP964,LHR,Heathrow,London,UK
AP775,DXB,Dubai International,Dubai,UAE
AP700,JFK,John F. Kennedy International,New York,USA
AP976,LAX,Los Angeles International,Los Angeles,USA
AP438,FRA,Frankfurt International,Frankfurt,Germany
AP845,CDG,Charles de Gaulle,Paris,France
AP824,SIN,Changi International,Singapore,Singapore
AP971,HKG,Hong Kong International,Hong Kong,China
AP253,DEL,Indira Gandhi International,New Delhi,India
AP160,BOM,Chhatrapati Shivaji,Mumbai,India
AP610,BLR,Kempegowda International,Bengaluru,India
AP446,HYD,Rajiv Gandhi International,Hyderabad,India
AP583,MAA,Chennai International,Chennai,India
AP119,LHR,Heathrow,London,UK
AP372,DXB,Dubai International,Dubai,UAE
AP903,JFK,John F. Kennedy International,New York,USA
AP743,LAX,Los Angeles International,Los Angeles,USA
AP895,FRA,Frankfurt International,Frankfurt,Germany
AP917,CDG,Charles de Gaulle,Paris,France
AP493,SIN,Changi International,Singapore,Singapore
AP381,HKG,Hong Kong International,Hong Kong,China
AP645,DEL,Indira Gandhi International,New Delhi,India
AP793,BOM,Chhatrapati Shivaji,Mumbai,India
AP306,BLR,Kempegowda International,Bengaluru,India
AP786,HYD,Rajiv Gandhi International,Hyderabad,India
AP972,MAA,Chennai International,Chennai,India
AP573,LHR,Heathrow,London,UK
AP182,DXB,Dubai International,Dubai,UAE
AP425,JFK,John F. Kennedy International,New York,USA
AP315,LAX,Los Angeles International,Los Angeles,USA
AP876,FRA,Frankfurt International,Frankfurt,Germany
AP161,CDG,Charles de Gaulle,Paris,France
AP297,SIN,Changi International,Singapore,Singapore
AP598,HKG,Hong Kong International,Hong Kong,China
AP527,DEL,Indira Gandhi International,New Delhi,India
AP294,BOM,Chhatrapati Shivaji,Mumbai,India
AP795,BLR,Kempegowda International,Bengaluru,India
AP214,HYD,Rajiv Gandhi International,Hyderabad,India
AP598,MAA,Chennai International,Chennai,India
AP384,LHR,Heathrow,London,UK
AP928,DXB,Dubai International,Dubai,UAE
AP617,JFK,John F. Kennedy International,New York,USA
AP207,LAX,Los Angeles International,Los Angeles,USA
AP834,FRA,Frankfurt International,Frankfurt,Germany
AP518,CDG,Charles de Gaulle,Paris,France
AP569,SIN,Changi International,Singapore,Singapore
AP358,HKG,Hong Kong International,Hong Kong,China
AP331,DEL,Indira Gandhi International,New Delhi,India
AP205,BOM,Chhatrapati Shivaji,Mumbai,India
AP911,BLR,Kempegowda International,Bengaluru,India
AP982,HYD,Rajiv Gandhi International,Hyderabad,India
AP249,MAA,Chennai International,Chennai,India
AP224,LHR,Heathrow,London,UK
AP853,DXB,Dubai International,Dubai,UAE
